dataset,sample_idx,label_value,dice_native,dice_ds,morphology,task_id,subject_index,fg_frac,ctx_dice,thinness,tortuosity,branching_density,region_size,boundary_complexity,scattered_count,scattered_clustering,task_ambiguity,boundary_amp_scale,boundary_sigma_frac,boundary_keep_largest,position_jitter,support_query_shift,support_query_translate,support_query_scale,foreground_contrast,texture_heterogeneity,noise_level,context_copy_fraction,context_consistency,task_ambiguity_intensity,axis_identification,axis_segmentation
synth/elongated/amb0.90,180,1,0.0,0.0,elongated,891,0,0.00146484375,0.0,0.49410833693146183,0.3135572391176569,0.33492357135611867,0.2478074873310161,0.8333132355847053,21.0,0.0706205884994926,0.9036070999869381,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9036070999869381,0.7343414250276745
synth/elongated/amb0.90,181,1,0.04205607622861862,0.04205607622861862,elongated,891,1,0.02362060546875,0.0,0.49410833693146183,0.3135572391176569,0.33492357135611867,0.2478074873310161,0.8333132355847053,21.0,0.0706205884994926,0.9036070999869381,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9036070999869381,0.7343414250276745
synth/elongated/amb0.90,182,1,0.0,0.0,elongated,891,2,0.002197265625,0.0,0.49410833693146183,0.3135572391176569,0.33492357135611867,0.2478074873310161,0.8333132355847053,21.0,0.0706205884994926,0.9036070999869381,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9036070999869381,0.7343414250276745
synth/elongated/amb0.90,183,1,0.0,0.0,elongated,891,3,0.00360107421875,0.0,0.49410833693146183,0.3135572391176569,0.33492357135611867,0.2478074873310161,0.8333132355847053,21.0,0.0706205884994926,0.9036070999869381,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9036070999869381,0.7343414250276745
synth/blob/amb0.93,184,1,0.0,0.0,blob,909,0,0.02569580078125,0.0,0.88282205249404,0.20949872334631603,0.8856274315395758,0.46404481615638205,0.8372177252995809,15.0,0.6626050358939646,0.9314389212734808,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9314389212734808,0.7087952031855791
synth/blob/amb0.93,185,1,0.0,0.0,blob,909,1,0.10455322265625,0.0,0.88282205249404,0.20949872334631603,0.8856274315395758,0.46404481615638205,0.8372177252995809,15.0,0.6626050358939646,0.9314389212734808,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9314389212734808,0.7087952031855791
synth/blob/amb0.93,186,1,0.0,0.0,blob,909,2,0.04608154296875,0.0,0.88282205249404,0.20949872334631603,0.8856274315395758,0.46404481615638205,0.8372177252995809,15.0,0.6626050358939646,0.9314389212734808,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9314389212734808,0.7087952031855791
synth/blob/amb0.93,187,1,0.0,0.0,blob,909,3,0.0323486328125,0.0,0.88282205249404,0.20949872334631603,0.8856274315395758,0.46404481615638205,0.8372177252995809,15.0,0.6626050358939646,0.9314389212734808,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9314389212734808,0.7087952031855791
synth/tubular/amb0.98,188,1,0.03940886631608009,0.03940886631608009,tubular,913,0,0.01898193359375,0.023415977756182354,0.32463278436336857,0.7988677235272765,0.4903241083529011,0.1974010794010515,0.8548254182097859,10.0,0.4527681957861217,0.9844648296326005,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9844648296326005,1.0
synth/tubular/amb0.98,189,1,0.24273504316806793,0.24273504316806793,tubular,913,1,0.02587890625,0.06136145691076914,0.32463278436336857,0.7988677235272765,0.4903241083529011,0.1974010794010515,0.8548254182097859,10.0,0.4527681957861217,0.9844648296326005,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9844648296326005,1.0
synth/tubular/amb0.98,190,1,0.0,0.0,tubular,913,2,0.0059814453125,0.0,0.32463278436336857,0.7988677235272765,0.4903241083529011,0.1974010794010515,0.8548254182097859,10.0,0.4527681957861217,0.9844648296326005,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9844648296326005,1.0
synth/tubular/amb0.98,191,1,0.1409395933151245,0.1409395933151245,tubular,913,3,0.009765625,0.0,0.32463278436336857,0.7988677235272765,0.4903241083529011,0.1974010794010515,0.8548254182097859,10.0,0.4527681957861217,0.9844648296326005,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9844648296326005,1.0
synth/tubular/amb0.86,192,1,0.3393612802028656,0.3393612802028656,tubular,966,0,0.09423828125,0.09468710670868556,0.7108175013564968,0.8118723645931802,0.42679882387785684,0.5845761520853879,0.38808496492769495,9.0,0.44055767763402187,0.8531224759642902,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8531224759642902,1.0
synth/tubular/amb0.86,193,1,0.0015735641354694963,0.0015735641354694963,tubular,966,1,0.0526123046875,0.0005333333198602,0.7108175013564968,0.8118723645931802,0.42679882387785684,0.5845761520853879,0.38808496492769495,9.0,0.44055767763402187,0.8531224759642902,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8531224759642902,1.0
synth/tubular/amb0.86,194,1,0.29638412594795227,0.29638412594795227,tubular,966,2,0.06365966796875,0.16291322062412897,0.7108175013564968,0.8118723645931802,0.42679882387785684,0.5845761520853879,0.38808496492769495,9.0,0.44055767763402187,0.8531224759642902,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8531224759642902,1.0
synth/tubular/amb0.86,195,1,0.03870967775583267,0.03870967775583267,tubular,966,3,0.05828857421875,0.03612907603383064,0.7108175013564968,0.8118723645931802,0.42679882387785684,0.5845761520853879,0.38808496492769495,9.0,0.44055767763402187,0.8531224759642902,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8531224759642902,1.0
synth/elongated/amb0.98,196,1,0.0,0.0,elongated,978,0,0.00030517578125,0.0,0.7157891270678522,0.3641869868854629,0.3074488524486953,0.17398744584003956,0.5876369291894527,22.0,0.03621324957905914,0.9740213508742055,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9740213508742055,0.665149547166093
synth/elongated/amb0.98,197,1,0.0,0.0,elongated,978,1,0.0045166015625,0.012345679104328156,0.7157891270678522,0.3641869868854629,0.3074488524486953,0.17398744584003956,0.5876369291894527,22.0,0.03621324957905914,0.9740213508742055,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9740213508742055,0.665149547166093
synth/elongated/amb0.98,198,1,0.0,0.0,elongated,978,2,0.005126953125,0.0,0.7157891270678522,0.3641869868854629,0.3074488524486953,0.17398744584003956,0.5876369291894527,22.0,0.03621324957905914,0.9740213508742055,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9740213508742055,0.665149547166093
synth/elongated/amb0.98,199,1,0.0,0.0,elongated,978,3,0.00732421875,0.0,0.7157891270678522,0.3641869868854629,0.3074488524486953,0.17398744584003956,0.5876369291894527,22.0,0.03621324957905914,0.9740213508742055,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9740213508742055,0.665149547166093
synth/elongated/amb0.86,200,1,0.0,0.0,elongated,1025,0,0.01507568359375,0.0,0.38619403544693287,0.8373854520499431,0.4359810417082183,0.17516592771903833,0.6192570960952241,15.0,0.48280400858489825,0.8709362179842667,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8709362179842667,0.6745749665487325
synth/elongated/amb0.86,201,1,0.0,0.0,elongated,1025,1,0.0028076171875,0.0,0.38619403544693287,0.8373854520499431,0.4359810417082183,0.17516592771903833,0.6192570960952241,15.0,0.48280400858489825,0.8709362179842667,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8709362179842667,0.6745749665487325
synth/elongated/amb0.86,202,1,0.0,0.0,elongated,1025,2,0.01239013671875,0.06199930111567179,0.38619403544693287,0.8373854520499431,0.4359810417082183,0.17516592771903833,0.6192570960952241,15.0,0.48280400858489825,0.8709362179842667,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8709362179842667,0.6745749665487325
synth/elongated/amb0.86,203,1,0.0,0.0,elongated,1025,3,0.016845703125,0.0,0.38619403544693287,0.8373854520499431,0.4359810417082183,0.17516592771903833,0.6192570960952241,15.0,0.48280400858489825,0.8709362179842667,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8709362179842667,0.6745749665487325
synth/elongated/amb0.86,204,1,0.0,0.0,elongated,1039,0,0.0150146484375,0.0,0.48713936202632047,0.7707790668855079,0.5589233800687173,0.24415652755094247,0.45633033651536337,19.0,0.5836132587056241,0.8589292471678698,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8589292471678698,0.6215075260772752
synth/elongated/amb0.86,205,1,0.0,0.0,elongated,1039,1,0.0078125,0.0,0.48713936202632047,0.7707790668855079,0.5589233800687173,0.24415652755094247,0.45633033651536337,19.0,0.5836132587056241,0.8589292471678698,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8589292471678698,0.6215075260772752
synth/elongated/amb0.86,206,1,0.42401501536369324,0.42401501536369324,elongated,1039,2,0.0252685546875,0.00611620768904686,0.48713936202632047,0.7707790668855079,0.5589233800687173,0.24415652755094247,0.45633033651536337,19.0,0.5836132587056241,0.8589292471678698,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8589292471678698,0.6215075260772752
synth/elongated/amb0.86,207,1,0.05614714324474335,0.05614714324474335,elongated,1039,3,0.05499267578125,0.05096296469370524,0.48713936202632047,0.7707790668855079,0.5589233800687173,0.24415652755094247,0.45633033651536337,19.0,0.5836132587056241,0.8589292471678698,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8589292471678698,0.6215075260772752
synth/elongated/amb0.98,208,1,0.0,0.0,elongated,1068,0,0.13140869140625,0.08747678995132446,0.3621200492879346,0.506413431537716,0.7387402205256569,0.528764542521553,0.3271861319511,8.0,0.7836512583802164,0.9923519982140314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9923519982140314,0.5410738516567566
synth/elongated/amb0.98,209,1,0.0,0.0,elongated,1068,1,0.04766845703125,0.04302185277144114,0.3621200492879346,0.506413431537716,0.7387402205256569,0.528764542521553,0.3271861319511,8.0,0.7836512583802164,0.9923519982140314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9923519982140314,0.5410738516567566
synth/elongated/amb0.98,210,1,0.0,0.0,elongated,1068,2,0.01116943359375,0.0,0.3621200492879346,0.506413431537716,0.7387402205256569,0.528764542521553,0.3271861319511,8.0,0.7836512583802164,0.9923519982140314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9923519982140314,0.5410738516567566
synth/elongated/amb0.98,211,1,0.0,0.0,elongated,1068,3,0.01141357421875,0.0,0.3621200492879346,0.506413431537716,0.7387402205256569,0.528764542521553,0.3271861319511,8.0,0.7836512583802164,0.9923519982140314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9923519982140314,0.5410738516567566
synth/tubular/amb0.93,212,1,0.3475409746170044,0.3475409746170044,tubular,1081,0,0.17132568359375,0.18260732595808804,0.32981003234012923,0.23944954936429277,0.5345091398103873,0.49012664521022803,0.7097363799893106,11.0,0.2178588298097336,0.9365854155543918,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9365854155543918,1.0
synth/tubular/amb0.93,213,1,0.030084235593676567,0.030084235593676567,tubular,1081,1,0.05108642578125,0.030384475986162823,0.32981003234012923,0.23944954936429277,0.5345091398103873,0.49012664521022803,0.7097363799893106,11.0,0.2178588298097336,0.9365854155543918,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9365854155543918,1.0
synth/tubular/amb0.93,214,1,0.17324690520763397,0.17324690520763397,tubular,1081,2,0.0755615234375,0.15029931316773096,0.32981003234012923,0.23944954936429277,0.5345091398103873,0.49012664521022803,0.7097363799893106,11.0,0.2178588298097336,0.9365854155543918,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9365854155543918,1.0
synth/tubular/amb0.93,215,1,0.15276311337947845,0.15276311337947845,tubular,1081,3,0.07635498046875,0.18142926196257272,0.32981003234012923,0.23944954936429277,0.5345091398103873,0.49012664521022803,0.7097363799893106,11.0,0.2178588298097336,0.9365854155543918,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9365854155543918,1.0
synth/blob/amb0.95,216,1,0.0,0.0,blob,1083,0,0.10992431640625,0.009757797544201216,0.4553481813091046,0.3030683642823013,0.7342804997851191,0.5633713993436854,0.7384895677179523,20.0,0.33806364025709734,0.9500072533565597,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9500072533565597,0.6546026938957805
synth/blob/amb0.95,217,1,0.0,0.0,blob,1083,1,0.00634765625,0.0,0.4553481813091046,0.3030683642823013,0.7342804997851191,0.5633713993436854,0.7384895677179523,20.0,0.33806364025709734,0.9500072533565597,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9500072533565597,0.6546026938957805
synth/blob/amb0.95,218,1,0.5896551609039307,0.5896551609039307,blob,1083,2,0.0118408203125,0.0,0.4553481813091046,0.3030683642823013,0.7342804997851191,0.5633713993436854,0.7384895677179523,20.0,0.33806364025709734,0.9500072533565597,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9500072533565597,0.6546026938957805
synth/blob/amb0.95,219,1,0.26283368468284607,0.26283368468284607,blob,1083,3,0.01544189453125,0.07676767806212108,0.4553481813091046,0.3030683642823013,0.7342804997851191,0.5633713993436854,0.7384895677179523,20.0,0.33806364025709734,0.9500072533565597,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9500072533565597,0.6546026938957805
synth/tubular/amb0.98,220,1,0.0,0.0,tubular,1090,0,0.28857421875,0.012304149490470687,0.5532082878863536,0.5345329376301651,0.5794929651420295,0.17916599504603214,0.4579104034478358,16.0,0.6894729195446422,0.990113849040376,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.990113849040376,1.0
synth/tubular/amb0.98,221,1,0.016169782727956772,0.016169782727956772,tubular,1090,1,0.071044921875,0.019846559191743534,0.5532082878863536,0.5345329376301651,0.5794929651420295,0.17916599504603214,0.4579104034478358,16.0,0.6894729195446422,0.990113849040376,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.990113849040376,1.0
synth/tubular/amb0.98,222,1,0.02250351570546627,0.02250351570546627,tubular,1090,2,0.113037109375,0.0141185379276673,0.5532082878863536,0.5345329376301651,0.5794929651420295,0.17916599504603214,0.4579104034478358,16.0,0.6894729195446422,0.990113849040376,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.990113849040376,1.0
synth/tubular/amb0.98,223,1,0.30257028341293335,0.30257028341293335,tubular,1090,3,0.26458740234375,0.2451330373684565,0.5532082878863536,0.5345329376301651,0.5794929651420295,0.17916599504603214,0.4579104034478358,16.0,0.6894729195446422,0.990113849040376,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.990113849040376,1.0
synth/blob/amb0.86,224,1,0.0,0.0,blob,1103,0,0.03948974609375,0.03990024824937185,0.5505476753606393,0.2539808104690376,0.5862344139050552,0.1279514125661167,0.9253385768732654,19.0,0.8233197056886711,0.8510672469660485,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8510672469660485,0.7685885012887921
synth/blob/amb0.86,225,1,0.0,0.0,blob,1103,1,0.00164794921875,0.0,0.5505476753606393,0.2539808104690376,0.5862344139050552,0.1279514125661167,0.9253385768732654,19.0,0.8233197056886711,0.8510672469660485,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8510672469660485,0.7685885012887921
synth/blob/amb0.86,226,1,0.0,0.0,blob,1103,2,0.00311279296875,0.0,0.5505476753606393,0.2539808104690376,0.5862344139050552,0.1279514125661167,0.9253385768732654,19.0,0.8233197056886711,0.8510672469660485,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8510672469660485,0.7685885012887921
synth/blob/amb0.86,227,1,0.027210883796215057,0.027210883796215057,blob,1103,3,0.0089111328125,0.0872274140516917,0.5505476753606393,0.2539808104690376,0.5862344139050552,0.1279514125661167,0.9253385768732654,19.0,0.8233197056886711,0.8510672469660485,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8510672469660485,0.7685885012887921
synth/annular/amb0.90,228,1,0.01522359624505043,0.01522359624505043,annular,1120,0,0.0494384765625,0.021313505868117016,0.6394932742580153,0.21398296268598938,0.525426777271526,0.230017065046268,0.9682258789530533,17.0,0.9502937135115594,0.9006466160963242,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9006466160963242,0.7760464728824558
synth/annular/amb0.90,229,1,0.0,0.0,annular,1120,1,0.00341796875,0.0447284330924352,0.6394932742580153,0.21398296268598938,0.525426777271526,0.230017065046268,0.9682258789530533,17.0,0.9502937135115594,0.9006466160963242,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9006466160963242,0.7760464728824558
synth/annular/amb0.90,230,1,0.045045044273138046,0.045045044273138046,annular,1120,2,0.0648193359375,0.05585901687542597,0.6394932742580153,0.21398296268598938,0.525426777271526,0.230017065046268,0.9682258789530533,17.0,0.9502937135115594,0.9006466160963242,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9006466160963242,0.7760464728824558
synth/annular/amb0.90,231,1,0.0,0.0,annular,1120,3,0.0142822265625,0.0,0.6394932742580153,0.21398296268598938,0.525426777271526,0.230017065046268,0.9682258789530533,17.0,0.9502937135115594,0.9006466160963242,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9006466160963242,0.7760464728824558
synth/annular/amb0.90,232,1,0.023668639361858368,0.023668639361858368,annular,1125,0,0.1478271484375,0.0049782249455650645,0.3068909218132936,0.3173897010506589,0.3574579678564993,0.39678213605775037,0.4622554005091992,23.0,0.5233471627815441,0.8973815422228981,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8973815422228981,0.6075928079495068
synth/annular/amb0.90,233,1,0.0,0.0,annular,1125,1,0.0130615234375,0.0,0.3068909218132936,0.3173897010506589,0.3574579678564993,0.39678213605775037,0.4622554005091992,23.0,0.5233471627815441,0.8973815422228981,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8973815422228981,0.6075928079495068
synth/annular/amb0.90,234,1,0.0,0.0,annular,1125,2,0.0638427734375,0.0,0.3068909218132936,0.3173897010506589,0.3574579678564993,0.39678213605775037,0.4622554005091992,23.0,0.5233471627815441,0.8973815422228981,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8973815422228981,0.6075928079495068
synth/annular/amb0.90,235,1,0.0,0.0,annular,1125,3,0.049560546875,0.09856136639912923,0.3068909218132936,0.3173897010506589,0.3574579678564993,0.39678213605775037,0.4622554005091992,23.0,0.5233471627815441,0.8973815422228981,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8973815422228981,0.6075928079495068
synth/elongated/amb0.95,236,1,0.0,0.0,elongated,1128,0,0.03729248046875,0.0,0.43224101009122806,0.23104134522061506,0.6422376273451259,0.3462338988008034,0.8202782853932504,8.0,0.1739462902799821,0.9582355645812314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9582355645812314,0.7214549946903266
synth/elongated/amb0.95,237,1,0.0,0.0,elongated,1128,1,0.02325439453125,0.0,0.43224101009122806,0.23104134522061506,0.6422376273451259,0.3462338988008034,0.8202782853932504,8.0,0.1739462902799821,0.9582355645812314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9582355645812314,0.7214549946903266
synth/elongated/amb0.95,238,1,0.0,0.0,elongated,1128,2,0.00408935546875,0.0,0.43224101009122806,0.23104134522061506,0.6422376273451259,0.3462338988008034,0.8202782853932504,8.0,0.1739462902799821,0.9582355645812314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9582355645812314,0.7214549946903266
synth/elongated/amb0.95,239,1,0.0,0.0,elongated,1128,3,0.00860595703125,0.03155927608410517,0.43224101009122806,0.23104134522061506,0.6422376273451259,0.3462338988008034,0.8202782853932504,8.0,0.1739462902799821,0.9582355645812314,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.9582355645812314,0.7214549946903266
synth/blob/amb0.98,240,1,0.2658548951148987,0.2658548951148987,blob,1133,0,0.10430908203125,0.03303695532182852,0.30231103653446745,0.4227980954372983,0.8762521667644079,0.5161952680541484,0.31071146170337627,16.0,0.019077117266827703,0.97247289589106,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.97247289589106,0.5393417558912299
synth/blob/amb0.98,241,1,0.24461153149604797,0.24461153149604797,blob,1133,1,0.1068115234375,0.09511122107505798,0.30231103653446745,0.4227980954372983,0.8762521667644079,0.5161952680541484,0.31071146170337627,16.0,0.019077117266827703,0.97247289589106,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.97247289589106,0.5393417558912299
synth/blob/amb0.98,242,1,0.2699868977069855,0.2699868977069855,blob,1133,2,0.0169677734375,0.053242708245913185,0.30231103653446745,0.4227980954372983,0.8762521667644079,0.5161952680541484,0.31071146170337627,16.0,0.019077117266827703,0.97247289589106,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.97247289589106,0.5393417558912299
synth/blob/amb0.98,243,1,0.19327731430530548,0.19327731430530548,blob,1133,3,0.0152587890625,0.06349206467469533,0.30231103653446745,0.4227980954372983,0.8762521667644079,0.5161952680541484,0.31071146170337627,16.0,0.019077117266827703,0.97247289589106,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.97247289589106,0.5393417558912299
synth/blob/amb0.86,244,1,0.0,0.0,blob,1159,0,0.0401611328125,0.1488779385884603,0.8422311294516496,0.2867236877819186,0.3698479364607853,0.48149200364537836,0.6650946430791518,9.0,0.4348942610850295,0.8763880137528294,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8763880137528294,0.6536134539287625
synth/blob/amb0.86,245,1,0.07698744535446167,0.07698744535446167,blob,1159,1,0.0311279296875,0.08864239106575648,0.8422311294516496,0.2867236877819186,0.3698479364607853,0.48149200364537836,0.6650946430791518,9.0,0.4348942610850295,0.8763880137528294,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8763880137528294,0.6536134539287625
synth/blob/amb0.86,246,1,0.11178861558437347,0.11178861558437347,blob,1159,2,0.10174560546875,0.09674222519000371,0.8422311294516496,0.2867236877819186,0.3698479364607853,0.48149200364537836,0.6650946430791518,9.0,0.4348942610850295,0.8763880137528294,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8763880137528294,0.6536134539287625
synth/blob/amb0.86,247,1,0.0,0.0,blob,1159,3,0.06298828125,0.0,0.8422311294516496,0.2867236877819186,0.3698479364607853,0.48149200364537836,0.6650946430791518,9.0,0.4348942610850295,0.8763880137528294,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8763880137528294,0.6536134539287625
synth/scattered/amb0.93,248,1,0.0,0.0,scattered,1185,0,0.05657958984375,0.010942414170131087,0.6972310427991868,0.6134917594619942,0.3248196472200168,0.3301212157071824,0.31627551329050707,9.0,0.0429700372795917,0.9332599783290937,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,1.0,0.8720154831802229
synth/scattered/amb0.93,249,1,0.0,0.0,scattered,1185,1,0.00384521484375,0.022371364136536915,0.6972310427991868,0.6134917594619942,0.3248196472200168,0.3301212157071824,0.31627551329050707,9.0,0.0429700372795917,0.9332599783290937,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,1.0,0.8720154831802229
synth/scattered/amb0.93,250,1,0.0,0.0,scattered,1185,2,0.0714111328125,0.0260121813043952,0.6972310427991868,0.6134917594619942,0.3248196472200168,0.3301212157071824,0.31627551329050707,9.0,0.0429700372795917,0.9332599783290937,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,1.0,0.8720154831802229
synth/scattered/amb0.93,251,1,0.0,0.0,scattered,1185,3,0.02764892578125,0.017777778208255768,0.6972310427991868,0.6134917594619942,0.3248196472200168,0.3301212157071824,0.31627551329050707,9.0,0.0429700372795917,0.9332599783290937,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,1.0,0.8720154831802229
synth/annular/amb0.86,252,1,0.0,0.0,annular,1268,0,0.014892578125,0.057587167248129845,0.6391908423372805,0.4436238324649088,0.8729261654917069,0.21370421906256598,0.7396539413385153,14.0,0.8678234715883154,0.8795191306833215,0.5,0.4,1.0,0.15,0.9,0.2,0.9,0.15,0.75,0.85,0.0,0.55,0.95,0.8795191306833215,0.7085185751205632
