class,obj_vox,real_dice,tier,res,mode,tier_native_res,K,auroc,ap,transfer_dice,transfer_precision,transfer_recall,margin,retrieval_at1
adrenal_gland_left,1297,,backbone,24,dense,24,1,0.9052988290786743,,0.0,0.0,0.0,0.23115481436252594,0.0
adrenal_gland_left,1482,,backbone,16,dense,24,1,0.9528638124465942,,0.0,0.0,0.0,0.157854363322258,0.0
adrenal_gland_left,1482,,backbone,24,dense,24,1,0.9662438035011292,,0.0,0.0,0.0,0.12796643376350403,0.0
adrenal_gland_right,836,,backbone,16,dense,24,1,0.9772761464118958,,0.0,0.0,0.0,0.10977122187614441,0.0
adrenal_gland_right,836,,backbone,24,dense,24,1,0.9908788800239563,,0.0,0.0,0.0,0.132382333278656,0.0
adrenal_gland_right,1120,,backbone,16,dense,24,1,0.9046180248260498,,0.00541175389662385,0.015493142418563366,0.003278459655120969,0.18853425979614258,0.09090909361839294
adrenal_gland_right,1120,,backbone,24,dense,24,1,0.8993805646896362,,0.005674817133694887,0.011891248635947704,0.003726632334291935,0.18864412605762482,0.1538461595773697
adrenal_gland_right,886,,backbone,16,dense,24,1,0.8960135579109192,,0.0,0.0,0.0,0.08691088110208511,0.0
adrenal_gland_right,886,,backbone,24,dense,24,1,0.9359222054481506,,0.0,0.0,0.0,0.10813798010349274,0.0
adrenal_gland_right,1021,,backbone,16,dense,24,1,0.9468761086463928,,0.0,0.0,0.0,0.09864608943462372,0.0
adrenal_gland_right,1021,,backbone,24,dense,24,1,0.9630463123321533,,0.04983333498239517,0.2695312201976776,0.02745470218360424,0.09906680881977081,0.05263157933950424
adrenal_gland_right,1130,,backbone,16,dense,24,1,0.8726666569709778,,0.012488233856856823,0.015540366061031818,0.010438174940645695,0.15084397792816162,0.2142857313156128
adrenal_gland_right,1130,,backbone,24,dense,24,1,0.9375292062759399,,0.0014430732699111104,0.007192459888756275,0.000801991147454828,0.13829220831394196,0.05263157933950424
adrenal_gland_right,9,,backbone,16,dense,24,1,0.9986578226089478,,0.0,0.0,0.0,0.09013503789901733,0.0
adrenal_gland_right,9,,backbone,24,dense,24,1,0.9945390820503235,,0.0,0.0,0.0,0.06993919610977173,0.0
adrenal_gland_right,953,,backbone,16,dense,24,1,0.9598652720451355,,0.00014676060527563095,0.0008680552709847689,8.015623461687937e-05,0.17642414569854736,0.09090909361839294
adrenal_gland_right,953,,backbone,24,dense,24,1,0.9437904357910156,,0.0004897505277767777,0.005548649933189154,0.00025618114159442484,0.16797348856925964,0.25
adrenal_gland_right,1465,,backbone,16,dense,24,1,0.8047184348106384,,0.0,0.0,0.0,0.09146080911159515,0.0
adrenal_gland_right,1465,,backbone,24,dense,24,1,0.7955473065376282,,0.0,0.0,0.0,0.09478870034217834,0.0
adrenal_gland_right,1357,,backbone,16,dense,24,1,0.9771018028259277,,0.1295471489429474,0.12207328528165817,0.1379958838224411,0.1905272752046585,0.3571428656578064
adrenal_gland_right,1357,,backbone,24,dense,24,1,0.993675172328949,,0.14869703352451324,0.17463771998882294,0.12946613132953644,0.20349253714084625,0.4444444477558136
adrenal_gland_right,1148,,backbone,16,dense,24,1,0.6718769669532776,,0.0,0.0,0.0,0.21334119141101837,0.0
adrenal_gland_right,1148,,backbone,24,dense,24,1,0.5440298914909363,,0.0,0.0,0.0,0.16906540095806122,0.0
adrenal_gland_right,840,,backbone,16,dense,24,1,0.9514181613922119,,4.5837918150937185e-05,0.00013616555952467024,2.7557318389881402e-05,0.1921960711479187,0.09090909361839294
adrenal_gland_right,840,,backbone,24,dense,24,1,0.9837498664855957,,0.024054275825619698,0.0326450876891613,0.01904296875,0.18864962458610535,0.2142857313156128
adrenal_gland_right,1389,,backbone,16,dense,24,1,0.9791370034217834,,0.07814174145460129,0.05636514723300934,0.1273389756679535,0.20827476680278778,0.800000011920929
