run_id,run_name,description,epoch,class,in_train,subject,ctx_cases,self_ctx,dice,nsd,soft_dice,loss,time_ms,tgt_size,tgt_occ,ctx_size,ctx_occ,spacing,synth_size,detail
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T3,True,s1197,s0546,False,0.1199,,,,69.6,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T4,False,s1337,s1002,False,0.0391,,,,67.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T4,False,s0918,s0867,False,0.2484,,,,71.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T4,False,s1233,s0698,False,0.132,,,,66.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T4,False,s1046,s0123,False,0.4854,,,,67.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T4,False,s0794,s1059,False,0.0,,,,77.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T5,False,s0618,s0698,False,0.0,,,,99.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T5,False,s0123,s1133,False,0.6395,,,,77.4,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T5,False,s0618,s1287,False,0.0,,,,99.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T5,False,s1233,s0618,False,0.0791,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T5,False,s1002,s0346,False,0.1899,,,,67.4,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T6,True,s0832,s1337,False,0.1275,,,,75.6,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T6,True,s1199,s0698,False,0.1904,,,,77.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T6,True,s0420,s1305,False,0.0114,,,,69.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T7,False,s1024,s0918,False,0.4347,,,,78.0,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T7,False,s1106,s1161,False,0.0,,,,104.3,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T7,False,s1233,s0607,False,0.1045,,,,73.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T7,False,s0607,s1197,False,0.0,,,,71.0,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T8,False,s0618,s0420,False,0.1682,,,,67.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T8,False,s1002,s0458,False,0.2028,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T9,True,s0991,s1223,False,0.5043,,,,65.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T9,True,s0123,s0839,False,0.0,,,,77.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T9,True,s1223,s0625,False,0.4134,,,,66.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T9,True,s0794,s1238,False,0.3417,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,vertebrae_T9,True,s0991,s0918,False,0.5043,,,,65.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0287,s0316,False,0.2409,,,,67.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0316,s0042,False,0.2477,,,,65.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0355,s0309,False,0.1049,,,,72.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0342,s0024,False,0.3965,,,,70.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0015,s0216,False,0.7273,,,,68.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0016,s0447,False,0.0769,,,,68.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s1133,s0546,False,0.1382,,,,68.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0458,s1287,False,0.5772,,,,68.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0015,s0175,False,0.7273,,,,68.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0544,s1161,False,0.0,,,,72.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0002,s0309,False,0.5391,,,,72.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0342,s0309,False,0.3965,,,,70.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0045,s0824,False,0.3914,,,,67.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s0760,s1337,False,0.4833,,,,64.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_left,True,s1161,s1024,False,0.4382,,,,71.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0547,s0367,False,0.0,,,,70.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0016,s0216,False,0.1619,,,,67.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0316,s0143,False,0.0,,,,69.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0546,s1233,False,0.1706,,,,80.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0355,s0143,False,0.0018,,,,68.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0547,s0042,False,0.0,,,,70.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0293,s0309,False,0.0045,,,,71.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0293,s0031,False,0.0045,,,,71.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,adrenal_gland_right,False,s0547,s0038,False,0.0,,,,70.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0342,s0024,False,0.193,,,,82.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0874,s0216,False,0.8722,,,,82.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0327,s0293,False,0.5099,,,,67.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0760,s0095,False,0.7834,,,,68.5,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0592,s0142,False,0.3921,,,,68.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0348,s0515,False,0.6423,,,,87.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s1133,s0216,False,0.7844,,,,100.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0031,s0286,False,0.3026,,,,71.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0015,s0002,False,0.731,,,,68.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0031,s0142,False,0.3026,,,,71.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0142,s0042,False,0.2117,,,,68.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0016,s0042,False,0.8382,,,,100.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0547,s0216,False,0.8775,,,,100.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0348,s0367,False,0.6423,,,,87.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0309,s0348,False,0.8465,,,,70.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0607,s0324,False,0.7733,,,,71.4,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0293,s0015,False,0.6451,,,,74.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0420,s0095,False,0.8855,,,,71.3,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0175,s0316,False,0.7976,,,,88.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0142,s0286,False,0.2117,,,,68.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,aorta,True,s0309,s0342,False,0.8465,,,,70.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,atrial_appendage_left,False,s1337,s0625,False,0.3911,,,,70.6,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,atrial_appendage_left,False,s0655,s0546,False,0.3652,,,,71.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,atrial_appendage_left,False,s0747,s0021,False,0.3036,,,,79.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0142,s0309,False,0.2968,,,,82.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s1024,s0675,False,0.7713,,,,68.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0002,s0031,False,0.7832,,,,73.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0342,s0175,False,0.734,,,,79.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0547,s0342,False,0.7514,,,,73.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0143,s0447,False,0.8401,,,,68.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0414,s0547,False,0.0783,,,,71.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0323,s0002,False,0.3332,,,,69.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_left,True,s0447,s0293,False,0.4295,,,,73.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0547,s0327,False,0.7373,,,,71.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0447,s0002,False,0.5322,,,,72.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0323,s0367,False,0.4329,,,,69.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0316,s0447,False,0.6375,,,,71.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0572,s1286,False,0.4502,,,,93.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0042,s0327,False,0.8675,,,,70.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0142,s0323,False,0.196,,,,70.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0002,s0316,False,0.6803,,,,74.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0414,s0002,False,0.2173,,,,72.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0016,s0323,False,0.8318,,,,70.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,autochthon_right,False,s0323,s0414,False,0.4329,,,,69.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",20,brachiocephalic_trunk,True,s1337,s1059,False,0.2926,,,,74.0,,,,,,,ct ct<-ct
